geoid,ams_bus,bus_vac,bus_vac_rate
39099812900,53,0,0
39153507201,13,2,0.15384615384615385
39155930200,26,0,0
39153532999,189,22,0.1164021164021164
39153507202,97,24,0.24742268041237114
39029950300,162,30,0.18518518518518517
39029951000,50,0,0
39155931400,166,21,0.12650602409638553
39155933600,242,34,0.14049586776859505
39103408301,248,9,0.036290322580645164
39099813500,493,12,0.02434077079107505
39099813300,59,0,0
39103404000,113,0,0
39153505800,117,18,0.15384615384615385
39103408100,739,59,0.07983761840324763
39153504700,51,6,0.11764705882352941
39155931700,45,5,0.1111111111111111
39153508399,170,34,0.2
39153530800,103,14,0.13592233009708737
39099813000,112,7,0.0625
39155931900,466,104,0.22317596566523606
39035141100,88,13,0.14772727272727273
39035160900,57,8,0.14035087719298245
39035124201,42,3,0.07142857142857142
39085200100,15,2,0.13333333333333333
39035119600,68,17,0.25
39035152604,92,46,0.5
39035111800,22,2,0.09090909090909091
39035183501,142,55,0.3873239436619718
39085202100,589,122,0.2071307300509338
39085201700,324,90,0.2777777777777778
39085202000,127,19,0.14960629921259844
39035114100,34,9,0.2647058823529412
39035188105,66,4,0.06060606060606061
39035110901,81,22,0.2716049382716049
39035119502,94,7,0.07446808510638298
39035131103,21,2,0.09523809523809523
39035119402,83,15,0.18072289156626506
39035117900,464,45,0.09698275862068965
39085206600,58,8,0.13793103448275862
39035183200,3,0,0
39035192900,460,67,0.14565217391304347
39169003200,62,0,0
39157021200,34,0,0
39151710800,173,23,0.1329479768786127
39151711111,61,0,0
39151712400,126,15,0.11904761904761904
39157020700,462,40,0.08658008658008658
39099810700,90,11,0.12222222222222222
39099801300,41,4,0.0975609756097561
39151700100,689,183,0.2656023222060958
39155933002,267,36,0.1348314606741573
39169001000,41,8,0.1951219512195122
39099811400,184,53,0.28804347826086957
39099804100,105,49,0.4666666666666667
39075976802,72,0,0
39033974300,57,10,0.17543859649122806
39033974800,41,5,0.12195121951219512
39033974500,324,37,0.11419753086419752
39139003002,43,0,0
39043041300,465,10,0.021505376344086023
39083006802,31,0,0
39077915500,182,7,0.038461538461538464
39043041200,161,33,0.20496894409937888
39151700400,46,10,0.21739130434782608
39147963200,239,14,0.058577405857740586
39003011200,100,10,0.1
39003014100,980,155,0.15816326530612246
39043040400,123,4,0.032520325203252036
39003011900,160,13,0.08125
39139002200,171,16,0.0935672514619883
39005970600,384,20,0.052083333333333336
39033974400,120,11,0.09166666666666666
39003012000,25,3,0.12
39125960200,25,0,0
39139001000,68,5,0.07352941176470588
39003010100,155,7,0.04516129032258064
39139001300,30,5,0.16666666666666666
39077916300,162,2,0.012345679012345678
39139002101,178,15,0.08426966292134831
39049009600,349,48,0.13753581661891118
39045030600,112,10,0.08928571428571429
39049008821,122,18,0.14754098360655737
39045032701,124,18,0.14516129032258066
39049008242,107,3,0.028037383177570093
39049003600,120,32,0.26666666666666666
39049004300,693,69,0.09956709956709957
39097041200,105,6,0.05714285714285714
39049006821,102,8,0.0784313725490196
39049006950,91,7,0.07692307692307693
39049008161,160,8,0.05
39049008132,253,5,0.019762845849802372
39049002740,65,8,0.12307692307692308
39049009751,191,4,0.020942408376963352
39049008360,32,2,0.0625
39049009230,123,25,0.2032520325203252
39045032200,254,42,0.16535433070866143
39097040600,173,0,0
39049000920,105,27,0.2571428571428571
39049005000,391,39,0.09974424552429667
39049005810,140,15,0.10714285714285714
39049000120,516,18,0.03488372093023256
39041011710,721,1,0.0013869625520110957
39049001901,411,44,0.1070559610705596
21077960102,16,0,0
39049006394,0,0,NA
39049010400,70,0,0
39049006236,13,0,0
39049009382,97,14,0.14432989690721648
39021010200,75,8,0.10666666666666667
39049006990,229,13,0.056768558951965066
39049007209,120,5,0.041666666666666664
39049006396,551,44,0.07985480943738657
39089756800,128,4,0.03125
39089757400,123,2,0.016260162601626018
39041011413,30,0,0
39049007010,250,27,0.108
21097950200,14,0,0
21117065600,72,16,0.2222222222222222
39063000200,145,1,0.006896551724137931
21117061600,33,8,0.24242424242424243
39161020100,26,0,0
39003011500,31,0,0
39063000900,896,85,0.09486607142857142
21081920200,230,36,0.1565217391304348
39161020200,78,5,0.0641025641025641
21117061100,39,3,0.07692307692307693
21069920300,31,0,0
39161020800,286,40,0.13986013986013987
21069920400,51,1,0.0196078431372549
39017014400,277,82,0.296028880866426
39017013600,238,38,0.15966386554621848
39017013900,98,13,0.1326530612244898
39015951600,73,1,0.0136986301369863
39017013100,43,3,0.06976744186046512
39165030503,191,17,0.08900523560209424
39017010904,328,71,0.21646341463414634
39025041501,15,0,0
39025040303,40,2,0.05
39025040405,53,0,0
39015951300,178,1,0.0056179775280898875
39025041200,279,21,0.07526881720430108
39071955200,37,0,0
39027964500,203,40,0.19704433497536947
39061007100,50,2,0.04
39061001600,246,68,0.2764227642276423
39061025500,288,32,0.1111111111111111
39061024700,280,57,0.20357142857142857
39061020901,147,12,0.08163265306122448
39061025402,235,23,0.09787234042553192
39061004200,77,7,0.09090909090909091
39061023902,355,38,0.10704225352112676
39061027100,246,36,0.14634146341463414
39061021303,61,10,0.16393442622950818
39061002500,91,14,0.15384615384615385
39025041306,294,37,0.12585034013605442
39091003800,36,2,0.05555555555555555
39119912700,117,0,0
39119911300,60,0,0
39049006921,348,64,0.1839080459770115
39013010900,300,19,0.06333333333333334
39175938200,23,1,0.043478260869565216
39121968500,33,0,0
39031961100,31,0,0
39049006945,165,18,0.10909090909090909
39049007424,113,20,0.17699115044247787
39059977200,73,0,0
39101000900,201,29,0.14427860696517414
39113125000,47,6,0.1276595744680851
39023002902,59,7,0.11864406779661017
39061020761,175,19,0.10857142857142857
39109315300,185,33,0.1783783783783784
39109315001,40,3,0.075
39135440100,57,6,0.10526315789473684
39057210603,76,7,0.09210526315789473
39023003301,37,0,0
39109330100,31,2,0.06451612903225806
39113080400,63,9,0.14285714285714285
39113130101,16,1,0.0625
39057200600,65,10,0.15384615384615385
39057240700,106,18,0.16981132075471697
39135455002,362,60,0.16574585635359115
39113000200,45,11,0.24444444444444444
39109390100,47,2,0.0425531914893617
39113050105,29,0,0
39113040302,372,49,0.13172043010752688
39023003200,44,1,0.022727272727272728
39023001900,331,54,0.16314199395770393
39113040203,77,7,0.09090909090909091
39113020700,110,25,0.22727272727272727
39113003404,247,42,0.1700404858299595
39113020200,125,17,0.136
39113050101,83,8,0.0963855421686747
39113040303,37,6,0.16216216216216217
39087051300,260,2,0.007692307692307693
39113030100,850,167,0.19647058823529412
39023001700,93,8,0.08602150537634409
39087050400,236,6,0.025423728813559324
39079957400,46,0,0
39163953000,43,0,0
39141956400,105,10,0.09523809523809523
39113002500,57,11,0.19298245614035087
39113021700,109,13,0.11926605504587157
39053954100,266,8,0.03007518796992481
39163953100,174,16,0.09195402298850575
18097391000,5493,586,0.10668123065720007
18097322400,145,32,0.2206896551724138
18097321600,207,29,0.14009661835748793
18109510600,101,0,0
18097321900,47,3,0.06382978723404255
18097340500,129,27,0.20930232558139536
18133956000,21,0,0
18097330805,636,82,0.1289308176100629
18097340109,1,0,0
18097355500,40,2,0.05
18109510800,129,19,0.14728682170542637
18097330500,58,15,0.25862068965517243
18097340201,56,18,0.32142857142857145
18057110401,288,0,0
18057110908,56,0,0
18011810500,322,31,0.09627329192546584
18081610702,134,0,0
18057111007,1754,81,0.046180159635119726
18063210201,644,33,0.05124223602484472
18133956300,309,34,0.11003236245954692
18057110509,113,4,0.035398230088495575
18023950700,146,11,0.07534246575342465
18011810300,246,11,0.044715447154471545
18081611300,162,29,0.17901234567901234
18133956200,370,42,0.11351351351351352
39111966900,39,0,0
39145003000,64,2,0.03125
39105964500,224,24,0.10714285714285714
39087051402,16,0,0
39009973200,78,5,0.0641025641025641
39009973400,227,25,0.11013215859030837
18095010600,242,68,0.2809917355371901
39145002900,364,13,0.03571428571428571
18057110906,375,27,0.072
18091042600,76,0,0
18127051002,421,0,0
18127050900,716,41,0.05726256983240224
18089010900,206,63,0.3058252427184466
18089021100,178,24,0.1348314606741573
18127050501,73,16,0.2191780821917808
18089010100,23,5,0.21739130434782608
18039002600,123,49,0.3983739837398374
18089041600,107,19,0.17757009345794392
18089042300,935,93,0.09946524064171124
18099020702,116,13,0.11206896551724138
18099020102,44,0,0
18039001702,231,31,0.1341991341991342
18039001801,204,6,0.029411764705882353
18085962700,40,0,0
18141010400,84,15,0.17857142857142858
18141000301,21,4,0.19047619047619047
18039001200,255,25,0.09803921568627451
18141012000,55,1,0.01818181818181818
18087970300,175,0,0
18141002000,120,27,0.225
18085962200,75,0,0
18099020201,60,0,0
18085962300,76,6,0.07894736842105263
18085962000,228,12,0.05263157894736842
18141011302,51,1,0.0196078431372549
18183050200,31,0,0
18141001400,84,8,0.09523809523809523
18179040500,88,9,0.10227272727272728
18001030300,260,49,0.18846153846153846
18113972600,35,0,0
18001030400,48,0,0
18151971100,75,0,0
18085961500,30,0,0
18151971600,59,0,0
18183050100,145,12,0.08275862068965517
18097310204,322,33,0.10248447204968944
18097310111,155,36,0.23225806451612904
18097390300,41,1,0.024390243902439025
18097320800,17,0,0
18097342101,169,29,0.17159763313609466
18089042608,71,0,0
18097360202,153,42,0.27450980392156865
18097330107,37,2,0.05405405405405406
18089040300,398,83,0.20854271356783918
18089040501,206,24,0.11650485436893204
18097380800,159,17,0.1069182389937107
18089042607,49,0,0
18003001600,197,68,0.34517766497461927
18003000600,91,21,0.23076923076923078
18003011609,47,1,0.02127659574468085
18003011302,60,12,0.2
18113971800,175,20,0.11428571428571428
18003002200,220,50,0.22727272727272727
18003010705,45,2,0.044444444444444446
18113971700,245,16,0.0653061224489796
18003011205,69,8,0.11594202898550725
18087970700,31,0,0
18003001200,561,148,0.2638146167557932
18067001100,551,54,0.09800362976406533
18003011605,285,46,0.16140350877192983
18049953500,25,0,0
18067010100,111,10,0.09009009009009009
18003001000,92,16,0.17391304347826086
18003010305,31,0,0
18103952600,33,0,0
18003011501,727,134,0.1843191196698762
18077966100,122,9,0.07377049180327869
18053000600,319,48,0.15047021943573669
18071967901,180,22,0.12222222222222222
18035002301,38,0,0
18169102700,176,38,0.2159090909090909
18035001100,231,52,0.22510822510822512
18035002000,384,50,0.13020833333333334
18169102600,245,30,0.12244897959183673
18177010800,247,46,0.1862348178137652
18071967500,237,30,0.12658227848101267
18103952500,43,1,0.023255813953488372
26099258800,93,33,0.3548387096774194
26125159000,811,81,0.0998766954377312
26099241200,254,51,0.20078740157480315
26099245300,307,85,0.2768729641693811
26147652100,10,3,0.3
26125153200,307,31,0.10097719869706841
26099245100,418,128,0.3062200956937799
26099247100,178,34,0.19101123595505617
26147651100,35,0,0
26099258900,94,20,0.2127659574468085
26147650200,31,7,0.22580645161290322
26125175300,139,35,0.2517985611510791
26099255000,259,72,0.277992277992278
26147643000,65,1,0.015384615384615385
26147626000,121,35,0.2892561983471074
26147651200,22,2,0.09090909090909091
26125180000,114,17,0.14912280701754385
26147647000,55,10,0.18181818181818182
26099241600,113,19,0.168141592920354
26147657100,22,1,0.045454545454545456
26125153100,354,54,0.15254237288135594
18123952400,210,19,0.09047619047619047
18083955900,231,17,0.0735930735930736
18037953400,885,68,0.0768361581920904
18153050400,33,0,0
18157010100,69,0,0
18167001100,121,38,0.3140495867768595
18167010201,43,2,0.046511627906976744
18157005102,63,8,0.12698412698412698
18167001900,170,15,0.08823529411764706
18167010600,190,0,0
18021040600,116,26,0.22413793103448276
18157011000,28,0,0
18157005400,234,23,0.09829059829059829
18157005200,435,12,0.027586206896551724
18073101200,143,8,0.055944055944055944
18107957500,59,0,0
18157005300,22,2,0.09090909090909091
18167010701,214,26,0.12149532710280374
18055955400,244,21,0.0860655737704918
18093951100,344,23,0.06686046511627906
18119955800,344,24,0.06976744186046512
18041954000,39,0,0
18177010400,144,27,0.1875
18117951500,229,23,0.10043668122270742
26161407000,228,39,0.17105263157894737
26115831800,48,15,0.3125
26163589300,39,4,0.10256410256410256
26161464000,93,22,0.23655913978494625
26163597000,71,5,0.07042253521126761
26115830700,87,16,0.1839080459770115
26163566900,36,8,0.2222222222222222
26163568800,93,15,0.16129032258064516
26163560300,203,29,0.14285714285714285
26163572600,82,17,0.2073170731707317
26163563400,125,32,0.256
26115832300,132,32,0.24242424242424243
26163584300,589,42,0.07130730050933787
26161453000,29,5,0.1724137931034483
26161422900,5,0,0
26163591502,169,18,0.10650887573964497
26163563200,19,5,0.2631578947368421
26163558600,76,9,0.11842105263157894
26163503300,46,28,0.6086956521739131
26163515300,98,29,0.29591836734693877
26163564600,33,6,0.18181818181818182
26161420000,51,12,0.23529411764705882
26163508100,121,35,0.2892561983471074
26163530900,76,36,0.47368421052631576
26163518900,289,29,0.10034602076124567
26163527300,65,27,0.4153846153846154
26163530800,180,38,0.2111111111111111
26163533300,29,9,0.3103448275862069
26163524700,86,25,0.29069767441860467
26161411200,20,1,0.05
26161407600,5,1,0.2
26163516000,55,23,0.41818181818181815
26163536200,143,52,0.36363636363636365
26161412600,27,6,0.2222222222222222
26163511400,105,34,0.3238095238095238
26163553800,161,27,0.16770186335403728
26163517000,63,7,0.1111111111111111
26163535400,121,29,0.2396694214876033
26161466000,48,8,0.16666666666666666
26163524000,117,25,0.21367521367521367
26163500800,11,3,0.2727272727272727
26163542400,84,29,0.34523809523809523
26099251600,72,2,0.027777777777777776
26099262900,118,22,0.1864406779661017
26147655100,126,13,0.10317460317460317
26099262400,118,6,0.05084745762711865
26099216000,66,4,0.06060606060606061
26161404200,798,11,0.013784461152882205
26099268400,456,93,0.20394736842105263
26163588300,67,18,0.26865671641791045
26093740500,84,5,0.05952380952380952
26125170000,415,7,0.016867469879518072
26099260900,91,13,0.14285714285714285
26151971200,46,4,0.08695652173913043
26147634600,243,88,0.36213991769547327
26093740600,55,16,0.2909090909090909
26125162300,226,29,0.12831858407079647
26099251000,29,2,0.06896551724137931
26093740300,60,6,0.1
26125197200,201,36,0.1791044776119403
26163576100,144,17,0.11805555555555555
26161402500,46,7,0.15217391304347827
26093740800,217,37,0.17050691244239632
26125183100,62,5,0.08064516129032258
26099231600,226,58,0.25663716814159293
26099231700,100,15,0.15
26099227300,341,58,0.17008797653958943
26163540200,96,31,0.3229166666666667
26163554900,99,23,0.23232323232323232
26125193500,43,9,0.20930232558139536
26125145501,62,14,0.22580645161290322
26125145700,129,29,0.2248062015503876
26125193000,19,0,0
26125168700,413,90,0.2179176755447942
26125156400,22,2,0.09090909090909091
26125154600,9,2,0.2222222222222222
26125145200,13,3,0.23076923076923078
26163530100,81,28,0.345679012345679
26099225800,803,76,0.09464508094645081
26163554600,79,4,0.05063291139240506
26125167300,209,8,0.03827751196172249
26125135100,25,0,0
26125127700,128,13,0.1015625
26049011713,73,4,0.0547945205479452
26125136700,192,18,0.09375
26049011209,238,32,0.13445378151260504
26125120300,25,3,0.12
26125132100,209,19,0.09090909090909091
26125142500,54,18,0.3333333333333333
26145012900,45,5,0.1111111111111111
26125125600,10,2,0.2
26125141100,86,17,0.19767441860465115
26151971100,47,5,0.10638297872340426
26049013002,51,8,0.1568627450980392
26093713100,270,2,0.007407407407407408
26049011213,14,0,0
26087333500,95,19,0.2
26087336000,96,26,0.2708333333333333
26049012601,46,4,0.08695652173913043
26093713500,92,5,0.05434782608695652
26049012906,26,3,0.11538461538461539
26049010603,188,29,0.15425531914893617
26073000600,135,13,0.0962962962962963
26073940600,66,0,0
26073940100,67,1,0.014925373134328358
26117970800,125,0,0
26065006600,484,76,0.15702479338842976
26065005304,595,89,0.1495798319327731
26093730102,46,2,0.043478260869565216
26067031600,79,10,0.12658227848101267
26155031500,82,0,0
26065002000,213,54,0.2535211267605634
26045021401,71,1,0.014084507042253521
26037010802,190,29,0.15263157894736842
26065002200,19,2,0.10526315789473684
26077001300,156,17,0.10897435897435898
26077000500,69,7,0.10144927536231885
26077000600,104,8,0.07692307692307693
26093724002,76,0,0
26077002905,567,27,0.047619047619047616
26077001000,390,53,0.1358974358974359
26077001906,380,31,0.08157894736842106
26067031300,92,0,0
26045020101,5,0,0
26067030400,112,0,0
26045020700,64,0,0
26093725000,340,33,0.09705882352941177
26065006401,19,0,0
26065003400,49,4,0.08163265306122448
26073940500,266,10,0.03759398496240601
26077003500,382,37,0.0968586387434555
26143971000,119,0,0
26035000400,99,0,0
26017285500,139,8,0.05755395683453238
26145011300,387,31,0.08010335917312661
26017285300,88,2,0.022727272727272728
26073000100,67,1,0.014925373134328358
26017286100,169,1,0.005917159763313609
26069000500,370,28,0.07567567567567568
26069000100,149,47,0.31543624161073824
26065006200,31,0,0
26145012500,41,0,0
26065004600,26,0,0
26069000600,96,0,0
26157000900,198,9,0.045454545454545456
26081010902,23,0,0
26049010813,530,45,0.08490566037735849
26049012402,58,9,0.15517241379310345
26049012702,329,50,0.1519756838905775
26091062000,27,3,0.1111111111111111
26035000600,360,15,0.041666666666666664
26049003200,82,21,0.25609756097560976
26049011505,276,87,0.31521739130434784
26075006801,62,7,0.11290322580645161
26049001000,41,21,0.5121951219512195
26059050100,21,1,0.047619047619047616
26145011000,177,35,0.1977401129943503
26075000200,189,41,0.21693121693121692
26145010303,32,1,0.03125
26059050300,31,3,0.0967741935483871
26145012003,115,8,0.06956521739130435
26151970200,25,2,0.08
26011970200,53,0,0
26049003500,90,36,0.4
26049010501,258,48,0.18604651162790697
26049002700,84,27,0.32142857142857145
26049010911,225,40,0.17777777777777778
26075001200,343,85,0.2478134110787172
26049001300,150,31,0.20666666666666667
26049004000,101,37,0.36633663366336633
26107961000,98,0,0
26005030704,61,0,0
26073000200,60,0,0
26081010200,186,0,0
26081012003,44,0,0
26105950600,328,26,0.07926829268292683
26121000900,74,8,0.10810810810810811
26121002300,76,12,0.15789473684210525
26085961100,65,0,0
26105950100,42,0,0
26121002100,179,43,0.24022346368715083
26021011400,132,7,0.05303030303030303
26139024900,1005,30,0.029850746268656716
26085961300,27,0,0
26107960500,228,17,0.07456140350877193
26139021400,204,13,0.06372549019607843
26081003600,279,29,0.1039426523297491
26081012608,732,114,0.1557377049180328
26127010800,50,0,0
26081011804,517,51,0.09864603481624758
26121003600,57,0,0
26081012701,504,49,0.09722222222222222
26081011801,289,19,0.0657439446366782
26081003400,51,11,0.21568627450980393
26081013500,135,12,0.08888888888888889
26089970200,108,0,0
26133970200,54,0,0
26081012702,7,1,0.14285714285714285
26009960600,184,0,0
26081002700,144,19,0.13194444444444445
26055550600,281,0,0
26027001700,65,0,0
26077005502,138,22,0.15942028985507245
26025001200,20,2,0.1
26027001900,105,2,0.01904761904761905
26025000900,83,19,0.2289156626506024
26021002000,116,15,0.12931034482758622
26025002600,177,17,0.096045197740113
26149041600,40,0,0
26025002700,69,0,0
26149040100,218,19,0.0871559633027523
26023950200,97,9,0.09278350515463918
26159010400,159,13,0.08176100628930817
26077002004,105,5,0.047619047619047616
26047970500,207,0,0
26055551000,198,17,0.08585858585858586
26101000900,281,49,0.17437722419928825
26007000700,154,14,0.09090909090909091
26029000200,12,0,0
26041970400,76,7,0.09210526315789473
26047970300,45,0,0
26097950400,90,2,0.022222222222222223
26103002500,58,0,0
26103001300,65,0,0
26055550200,41,0,0
26097950500,228,26,0.11403508771929824
19015020500,134,29,0.21641791044776118
19015020200,304,33,0.10855263157894737
19169001100,509,41,0.08055009823182711
19153010207,83,11,0.13253012048192772
19153010101,31,0,0
19185070200,67,0,0
19079960200,43,0,0
26053950500,139,14,0.10071942446043165
19079960100,40,0,0
26071000300,238,60,0.25210084033613445
19015020100,126,1,0.007936507936507936
19153010209,556,6,0.01079136690647482
19127950900,571,51,0.0893169877408056
19157370300,66,3,0.045454545454545456
19073080200,257,21,0.08171206225680934
19153011702,637,0,0
19127950500,193,49,0.2538860103626943
19053960200,135,13,0.0962962962962963
19181020700,193,29,0.15025906735751296
19193003300,267,0,0
19027960300,160,11,0.06875
19149970300,72,0,0
19035080200,38,1,0.02631578947368421
19167070100,81,0,0
19133960100,128,16,0.125
19061000801,47,2,0.0425531914893617
19167070400,170,29,0.17058823529411765
19061010202,93,0,0
19167070600,299,8,0.026755852842809364
19093090300,201,45,0.22388059701492538
19173180300,14,0,0
19193000300,53,8,0.1509433962264151
19061001205,85,8,0.09411764705882353
19149970200,469,47,0.10021321961620469
19097950100,38,0,0
19173180100,112,16,0.14285714285714285
19043070500,24,0,0
19047070400,462,36,0.07792207792207792
19161080300,32,0,0
19075960400,39,0,0
19013002604,129,8,0.06201550387596899
19025950200,144,29,0.2013888888888889
19161080400,217,49,0.22580645161290322
19033950700,264,15,0.056818181818181816
19067480400,135,19,0.14074074074074075
19065080500,264,52,0.19696969696969696
19017004500,26,0,0
19013003001,107,0,0
19153005100,5417,299,0.055196603285951634
19153000802,80,6,0.075
19127950400,27,0,0
19015020700,58,0,0
19153000801,364,56,0.15384615384615385
19153010407,108,3,0.027777777777777776
19153011205,387,53,0.13695090439276486
19099040600,30,4,0.13333333333333333
19153004602,164,26,0.15853658536585366
19125030100,159,1,0.006289308176100629
19153002800,63,7,0.1111111111111111
19127950300,22,0,0
19153003100,10,1,0.1
19049050805,42,0,0
19153001500,42,9,0.21428571428571427
19153001700,53,5,0.09433962264150944
19153011203,253,0,0
19111490300,41,0,0
19139050300,150,21,0.14
19087970200,33,0,0
19123950300,67,3,0.04477611940298507
19163012601,111,13,0.11711711711711711
17161022900,17,1,0.058823529411764705
19139050900,288,49,0.1701388888888889
19163010402,46,0,0
17161020800,55,5,0.09090909090909091
17195000500,200,27,0.135
19163012801,232,25,0.10775862068965517
17161023500,17,5,0.29411764705882354
19139050700,339,62,0.18289085545722714
17195000400,43,0,0
17195000600,45,0,0
19183960500,49,0,0
55133201202,1005,36,0.03582089552238806
55027961200,109,10,0.09174311926605505
55133200400,521,16,0.030710172744721688
17195000800,20,0,0
55015020600,176,30,0.17045454545454544
55133201101,557,60,0.10771992818671454
55039042000,120,0,0
55089620100,211,22,0.10426540284360189
55133200804,203,25,0.12315270935960591
55133204004,40,0,0
55117010501,280,43,0.15357142857142858
55117000300,163,25,0.15337423312883436
19105070100,44,0,0
19095960100,201,0,0
19005960500,125,0,0
19103010302,464,0,0
19043070200,58,0,0
19103001200,14,0,0
19113000902,128,23,0.1796875
19191950100,24,0,0
19179960300,115,5,0.043478260869565216
19103010100,99,0,0
19011960400,25,0,0
19135070100,135,15,0.1111111111111111
19105070600,291,26,0.08934707903780069
55133201000,711,45,0.06329113924050633
55059002400,100,9,0.09
55133201402,66,7,0.10606060606060606
55133204002,67,0,0
55059000400,95,11,0.11578947368421053
55133201506,552,24,0.043478260869565216
55079187300,54,1,0.018518518518518517
55079160202,278,11,0.039568345323741004
55101001703,111,13,0.11711711711711711
55101002800,35,1,0.02857142857142857
55055100100,121,11,0.09090909090909091
55089660201,56,2,0.03571428571428571
55089660303,481,39,0.08108108108108109
55133203103,68,5,0.07352941176470588
55131420200,224,24,0.10714285714285714
55133202400,58,4,0.06896551724137931
55133202600,528,19,0.03598484848484849
55089660202,308,27,0.08766233766233766
55079101700,67,9,0.13432835820895522
55079120501,66,4,0.06060606060606061
55079035200,119,6,0.05042016806722689
55079001400,48,6,0.125
55101001501,9,1,0.1111111111111111
55101001400,123,17,0.13821138211382114
55079009500,17,0,0
55079010700,39,10,0.2564102564102564
55079007600,99,7,0.0707070707070707
55079120201,38,4,0.10526315789473684
55079021100,25,0,0
55079001200,69,7,0.10144927536231885
55079003600,162,29,0.17901234567901234
55079013400,29,7,0.2413793103448276
55079006100,22,4,0.18181818181818182
55079019400,132,27,0.20454545454545456
55079185100,83,3,0.03614457831325301
55101001301,58,7,0.1206896551724138
55079012700,47,5,0.10638297872340426
55079001600,28,6,0.21428571428571427
55101001201,184,33,0.1793478260869565
55079009300,80,4,0.05
55101001701,234,15,0.0641025641025641
55079000501,112,8,0.07142857142857142
55079090800,26,5,0.19230769230769232
55079090300,616,127,0.20616883116883117
55127001603,39,0,0
55101001502,286,7,0.024475524475524476
55071010300,43,0,0
55029100600,35,0,0
55075961200,72,1,0.013888888888888888
55083100600,36,0,0
55009001701,292,12,0.0410958904109589
55029100400,90,0,0
55029100100,68,0,0
55097960600,55,0,0
55067960600,293,74,0.2525597269624573
55009021301,76,14,0.18421052631578946
55069960100,38,2,0.05263157894736842
55015020306,129,0,0
55067960100,38,0,0
55073001700,18,0,0
55075960600,24,0,0
55025000503,51,1,0.0196078431372549
55043960300,169,18,0.10650887573964497
55111000402,517,68,0.13152804642166344
55025001403,631,85,0.1347068145800317
55087012902,41,0,0
55025010800,375,7,0.018666666666666668
55025000501,59,15,0.2542372881355932
55025001402,275,36,0.13090909090909092
55043961000,57,0,0
55111001002,240,23,0.09583333333333334
55021970300,306,34,0.1111111111111111
55009021500,43,0,0
55055101300,181,16,0.08839779005524862
55105002900,255,19,0.07450980392156863
55105001100,61,5,0.08196721311475409
55043960100,35,0,0
55103970400,382,66,0.17277486910994763
55105002602,166,10,0.060240963855421686
55105003002,78,0,0
55025012202,128,9,0.0703125
55105001900,18,2,0.1111111111111111
55025013100,94,0,0
55025012001,198,0,0
55025013700,271,7,0.025830258302583026
55105000300,78,9,0.11538461538461539
55135101100,248,35,0.14112903225806453
17097860811,157,13,0.08280254777070063
55039040800,36,2,0.05555555555555555
55139002202,39,0,0
55135100600,59,0,0
17031803200,93,10,0.10752688172043011
55039040500,901,98,0.10876803551609324
17031804202,764,92,0.12041884816753927
55087010100,584,73,0.125
55087011000,329,36,0.1094224924012158
17097864505,644,60,0.09316770186335403
17031805105,627,94,0.14992025518341306
17031804201,562,41,0.07295373665480427
55135100400,73,1,0.0136986301369863
17031803017,111,22,0.1981981981981982
17031806003,32,2,0.0625
17031803901,463,113,0.24406047516198703
17031803007,110,14,0.12727272727272726
17097863202,564,127,0.225177304964539
17097861014,58,3,0.05172413793103448
17097861610,94,1,0.010638297872340425
17097864515,204,0,0
17031802200,327,58,0.17737003058103976
17111870812,58,0,0
17031805302,28,0,0
17097864101,255,8,0.03137254901960784
17097864403,303,50,0.16501650165016502
17097863903,136,29,0.21323529411764705
17031802609,66,9,0.13636363636363635
17031801500,1184,254,0.21452702702702703
17031801606,72,21,0.2916666666666667
17097861609,91,14,0.15384615384615385
17111870704,6,0,0
17097861108,161,22,0.13664596273291926
17097865700,81,10,0.12345679012345678
55097960701,282,2,0.0070921985815602835
55097961200,76,0,0
55125950600,160,0,0
55141011300,498,34,0.06827309236947791
55099970600,30,0,0
55019950300,88,15,0.17045454545454544
55073001201,189,0,0
55019950800,31,1,0.03225806451612903
55099970200,184,18,0.09782608695652174
55125950700,133,0,0
55001950100,79,0,0
55087012504,123,0,0
55087011300,104,18,0.17307692307692307
55139000700,45,3,0.06666666666666667
17031802404,107,18,0.16822429906542055
17031801000,99,8,0.08080808080808081
17031810301,123,23,0.18699186991869918
17103000500,191,10,0.05235602094240838
17031800800,263,62,0.23574144486692014
17097860400,198,5,0.025252525252525252
17141961400,295,54,0.18305084745762712
17141961500,195,24,0.12307692307692308
17097860200,331,62,0.18731117824773413
17097864519,515,52,0.10097087378640776
17031800400,144,36,0.25
17111870401,62,1,0.016129032258064516
17201003904,491,0,0
17201003801,62,5,0.08064516129032258
17097861701,15,2,0.13333333333333333
17201000506,97,15,0.15463917525773196
55109120502,194,25,0.12886597938144329
17085020500,188,34,0.18085106382978725
17201003300,164,53,0.3231707317073171
17201003711,173,38,0.21965317919075145
55093960500,216,34,0.1574074074074074
55123960100,52,7,0.1346153846153846
55053960400,66,7,0.10606060606060606
55109120201,138,20,0.14492753623188406
55023960100,57,11,0.19298245614035087
17201001200,234,53,0.2264957264957265
55053960100,87,3,0.034482758620689655
55063001200,74,5,0.06756756756756757
17201000511,292,42,0.14383561643835616
55081950500,107,2,0.018691588785046728
17201002500,57,19,0.3333333333333333
27123036300,58,1,0.017241379310344827
27123037200,36,4,0.1111111111111111
27037060717,1117,130,0.11638316920322292
