GEOID,totpop18,pop18_017,pop18_1864,pop18_017P,pop18_1864P
"34025810501",4495,894,3135,19.888765294772,69.7441601779755
"34025810502",8043,2002,4963,24.8912097476066,61.7058311575283
"34025810503",3871,627,2187,16.1973650219582,56.4970291914234
"34025810600",6234,1132,3639,18.158485723452,58.3734359961501
"34025810700",1820,334,1140,18.3516483516484,62.6373626373626
"34025810800",3510,1059,2092,30.1709401709402,59.6011396011396
"34025810900",2908,695,1969,23.8995873452545,67.7097661623109
"34025811000",3617,949,2185,26.2372131600774,60.4091788775228
"34025811101",5633,1012,2760,17.9655600923132,48.996982069945
"34025811102",6685,1615,3924,24.1585639491399,58.698578908003
"34025811200",6014,1468,3901,24.4097106750915,64.865314266711
"34025811301",6286,1308,4435,20.8081450843144,70.5536111994909
"34025811303",4256,1006,2818,23.6372180451128,66.2124060150376
"34025811304",3134,709,2106,22.6228462029355,67.1984684109764
"34025811401",6040,1445,3916,23.9238410596026,64.8344370860927
"34025811402",4073,920,2598,22.5877731401915,63.7859071937147
"34025811501",6241,1552,4206,24.8678096458901,67.3930459862202
"34025811502",3596,976,2326,27.1412680756396,64.6829810901001
"34025811600",1398,342,897,24.4635193133047,64.1630901287554
"34025811900",6906,1538,4028,22.2704894294816,58.3260932522444
"34025812000",1903,413,1243,21.7025748817656,65.3179190751445
"34025812100",1394,157,969,11.2625538020086,69.5121951219512
"34025812200",3319,454,2233,13.6788189213619,67.2793009942754
"34025812300",5142,1198,2865,23.2983274990276,55.7176196032672
"34025812400",1951,280,1061,14.3516145566376,54.3823680164018
"34025812501",5995,1263,3949,21.0675562969141,65.8715596330275
"34025812502",5271,1274,3344,24.1699867197875,63.4414722064124
"34025990000",0,0,0,,
"34027040101",4048,893,2606,22.0602766798419,64.3774703557312
"34027040102",6291,1067,3905,16.9607375615959,62.0728024161501
"34027040200",6968,1626,4349,23.3352468427095,62.4138920780712
"34027040300",8318,1269,4119,15.2560711709546,49.5191151719163
"34027040400",4226,796,2704,18.8357785139612,63.9848556554662
"34027040500",3539,758,2359,21.4184797965527,66.6572478101158
"34027040600",4162,663,2650,15.9298414223931,63.6713118692936
"34027040701",5883,1382,3483,23.4914159442461,59.2044875063743
"34027040702",4249,1163,2409,27.3711461520358,56.6956931042598
"34027040801",5266,1332,3205,25.2943410558299,60.8621344473984
"34027040803",6560,1579,3963,24.0701219512195,60.4115853658537
"34027040804",3810,694,2205,18.2152230971129,57.8740157480315
"34027040805",5880,1432,3382,24.3537414965986,57.5170068027211
"34027040900",4308,920,2634,21.355617455896,61.142061281337
"34027041000",4547,901,3043,19.8152628106444,66.9232460963272
"34027041100",3755,907,2365,24.1544607190413,62.982689747004
"34027041200",4274,1305,2461,30.5334581188582,57.5807206364062
"34027041300",4775,965,2651,20.2094240837696,55.5183246073298
"34027041400",5953,1169,3736,19.6371577355955,62.7582731395935
"34027041500",5939,1330,3707,22.3943424818993,62.4179154739855
"34027041601",7384,1470,4690,19.907908992416,63.5157096424702
"34027041602",2789,696,1641,24.9551810684833,58.8382932950878
"34027041603",4543,707,3096,15.5624036979969,68.1488003521902
"34027041604",4616,1046,2741,22.6603119584055,59.3804159445407
"34027041701",5784,1068,4044,18.4647302904564,69.9170124481328
"34027041702",3104,585,2052,18.8466494845361,66.1082474226804
"34027041704",4738,832,3187,17.5601519628535,67.2646686365555
"34027041705",1587,221,745,13.9256458727158,46.9439193446755
"34027041706",5615,1059,3888,18.860195903829,69.2430988423865
"34027041801",2849,493,1995,17.3043173043173,70.02457002457
"34027041802",4868,930,3110,19.1043549712408,63.886606409203
"34027041803",4891,1105,2741,22.5925168677162,56.0417092619096
"34027041901",6133,1274,3516,20.7728680906571,57.3292026740584
"34027041902",4983,852,3081,17.098133654425,61.8302227573751
"34027042000",4679,855,2865,18.2731352853174,61.231032271853
"34027042100",4116,911,2445,22.1331389698737,59.402332361516
"34027042200",5600,1304,3343,23.2857142857143,59.6964285714286
"34027042301",2486,510,1616,20.5148833467418,65.0040225261464
"34027042302",3139,647,1851,20.6116597642561,58.9678241478178
"34027042500",3306,755,1883,22.8372655777374,56.9570477918935
"34027042600",8366,1176,5556,14.0568969639015,66.4116662682285
"34027042700",4160,1355,2394,32.5721153846154,57.5480769230769
"34027042800",4721,1494,2750,31.6458377462402,58.2503706841771
"34027042900",3820,890,2280,23.2984293193717,59.6858638743455
"34027043000",4467,1152,2676,25.7891202149093,59.9059771658831
"34027043100",3509,1079,1967,30.7495012824166,56.055856369336
"34027043200",4246,776,3015,18.2760244936411,71.0080075365049
"34027043301",3065,680,1819,22.1859706362153,59.347471451876
"34027043302",3025,606,1631,20.0330578512397,53.9173553719008
"34027043303",3618,707,2121,19.5411829740188,58.6235489220564
"34027043401",6971,1307,4131,18.7491034284895,59.2597905608951
"34027043402",5623,1138,3522,20.2383069535835,62.6356037702294
"34027043500",3356,786,2327,23.4207389749702,69.3384982121573
"34027043600",5816,700,4543,12.0357634112792,78.1121045392022
"34027043700",3696,503,2342,13.6093073593074,63.3658008658009
"34027043800",5901,674,4316,11.4217929164548,73.1401457380105
"34027043900",4730,1285,2553,27.1670190274841,53.9746300211416
"34027044000",5648,1692,3204,29.957507082153,56.728045325779
"34027044101",2997,689,1835,22.9896563229897,61.2278945612279
"34027044102",5662,1221,3577,21.5648180854822,63.1755563405157
"34027044200",3843,798,2126,20.7650273224044,55.3213635180848
"34027044300",6404,1408,3780,21.9862585883823,59.0256089943785
"34027044401",4396,889,2795,20.2229299363057,63.5805277525023
"34027044403",5007,1164,3253,23.247453565009,64.969043339325
"34027044404",4376,989,2766,22.6005484460695,63.2084095063985
"34027044501",6493,1032,3740,15.8940397350993,57.6004928384414
"34027044502",4520,1026,2879,22.6991150442478,63.6946902654867
"34027044601",4782,1116,3063,23.3375156838143,64.0526976160602
"34027044602",5680,1112,3494,19.5774647887324,61.5140845070423
"34027044701",4719,707,3376,14.9819877092604,71.5405806314897
"34027044702",6010,1568,3836,26.089850249584,63.8269550748752
"34027044800",7157,1630,4957,22.7749056867403,69.2608634902892
"34027044900",5941,1347,3966,22.6729506817034,66.7564383100488
"34027045000",4993,1185,3154,23.733226517124,63.1684358101342
"34027045100",6521,1657,3993,25.4102131574912,61.2329397331698
"34027045200",3560,773,2271,21.7134831460674,63.7921348314607
"34027045300",4665,832,2871,17.8349410503751,61.5434083601286
"34027045401",5507,999,3242,18.1405483929544,58.8705284183766
"34027045402",5065,1096,3041,21.6386969397828,60.0394866732478
"34027045501",4927,973,3017,19.7483255530749,61.2340166429876
"34027045502",8479,1997,4997,23.5523056964265,58.9338365373275
"34027045602",1578,417,1048,26.425855513308,66.4131812420786
"34027045603",5001,923,3547,18.4563087382523,70.9258148370326
"34027045701",5998,1519,3711,25.3251083694565,61.8706235411804
"34027045703",3757,1065,2252,28.347085440511,59.9414426404046
"34027045704",5180,1269,3055,24.4980694980695,58.976833976834
"34027045804",5792,1482,3583,25.5870165745856,61.8611878453039
"34027045901",1593,390,846,24.4821092278719,53.1073446327684
"34027045902",7822,1952,4780,24.9552544106367,61.1096906162107
"34027046000",3209,496,2252,15.4565285135556,70.1776254284824
"34027046103",5662,1051,3834,18.5623454609679,67.7145884846344
"34027046104",6633,1601,4280,24.1368913010704,64.5258555706317
"34027046105",8188,1915,5369,23.3878847093307,65.57156814851
"34027046106",8386,2250,5065,26.830431671834,60.398282852373
"34027046201",6076,1416,3669,23.3048057932851,60.3851217906517
"34027046202",3637,921,2271,25.323068463019,62.4415727247732
"34027046297",3627,915,2242,25.2274607113317,61.8141714915908
"34027046298",5181,1337,3123,25.8058289905424,60.2779386218877
"34027046300",5715,1320,3528,23.0971128608924,61.7322834645669
"34027046400",4945,1301,2570,26.309403437816,51.9716885743175
"34029710100",4545,693,2856,15.2475247524752,62.8382838283828
"34029711100",4225,794,2615,18.792899408284,61.8934911242604
"34029711200",4737,1044,3160,22.0392653578214,66.7088874815284
"34029711300",3981,903,2550,22.6827430293896,64.0542577241899
"34029711400",5580,1019,3401,18.2616487455197,60.9498207885305
"34029712000",1333,200,545,15.0037509377344,40.8852213053263
"34029713000",4535,942,2777,20.7717750826902,61.2348401323043
"34029713100",6356,1431,4245,22.5141598489616,66.7872876022656
"34029713201",2512,399,1509,15.8837579617834,60.0716560509554
"34029713202",4081,810,2769,19.84807645185,67.8510169076207
"34029713203",4802,898,2945,18.7005414410662,61.3286130778842
"34029713300",3917,450,1571,11.4883839673219,40.1072249170283
"34029713401",4945,1107,3236,22.3862487360971,65.4398382204247
"34029713402",3331,470,2260,14.1098769138397,67.8474932452717
"34029713500",2738,440,1482,16.0701241782323,54.127100073046
"34029713600",3656,721,2398,19.7210065645514,65.5908096280088
"34029713700",2607,361,1561,13.8473341004987,59.8772535481396
"34029713800",3397,654,2128,19.2522814247866,62.6435089785105
"34029713900",6986,1747,4556,25.0071571714858,65.216146578872
"34029714000",6398,1331,4051,20.8033760550172,63.3166614567052
"34029714100",3596,333,1650,9.26028921023359,45.8843159065628
"34029714200",7144,1793,4450,25.0979843225084,62.2900335946249
"34029714300",3244,685,1934,21.1159062885327,59.6177558569667
"34029714400",827,38,371,4.59492140266022,44.8609431680774
"34029715000",9981,4602,4760,46.1076044484521,47.6906121631099
"34029715200",12643,6680,5616,52.8355611800997,44.419837063988
"34029715301",8882,4245,4381,47.7932897995947,49.3244764692637
"34029715302",6621,3453,2935,52.1522428636158,44.3286512611388
"34029715401",5280,2697,2340,51.0795454545455,44.3181818181818
"34029715402",5969,2960,2851,49.5895459876026,47.7634444630591
"34029715500",13081,7689,4740,58.7799097928293,36.2357617919119
"34029715600",8438,4777,3331,56.6129414553212,39.4761791893814
"34029715700",10904,5304,3893,48.6426999266324,35.7024944974321
"34029715800",8521,4818,3468,56.5426593122873,40.6994484215468
"34029715901",2341,586,1296,25.0320375907732,55.3609568560444
"34029715902",4355,277,1872,6.36050516647532,42.9850746268657
"34029716000",3747,32,977,0.85401654657059,26.0741926874833
"34029717001",2971,782,1849,26.3211040053854,62.2349377314036
"34029717002",4775,1271,2740,26.6178010471204,57.3821989528796
"34029717101",8564,2269,5571,26.4946286781878,65.0513778608127
"34029717102",4685,730,2432,15.5816435432231,51.9103521878335
"34029717200",8783,1872,5350,21.3139018558579,60.9131276329272
"34029717300",5824,1454,3971,24.9656593406593,68.1833791208791
"34029717400",5859,1265,3946,21.5907151391022,67.3493770267964
"34029717501",7857,1925,4802,24.5004454626448,61.1174748631793
"34029717502",7296,1456,3218,19.9561403508772,44.1063596491228
"34029718000",8514,1872,5270,21.9873150105708,61.8980502701433
"34029720001",4309,627,2044,14.5509398932467,47.435599907171
"34029720101",6367,927,2990,14.5594471493639,46.9608920998901
"34029720102",3553,0,900,0,25.3307064452575
"34029720103",4772,0,1546,0,32.3973176865046
"34029720202",3642,198,1314,5.43657331136738,36.0790774299835
"34029720203",4215,794,1995,18.8374851720047,47.3309608540925
"34029720204",5687,1396,3523,24.5472129417971,61.9483031475295
"34029720205",3125,70,891,2.24,28.512
"34029720206",6111,389,2293,6.36557028309606,37.5225004090983
"34029721000",2683,721,1717,26.8729034662691,63.9955273947074
"34029722001",5195,1043,2490,20.0769971126083,47.9307025986526
"34029722002",8844,1829,5113,20.6806874717322,57.8132066938037
"34029722100",5955,842,2712,14.1393786733837,45.5415617128463
"34029722200",2386,110,969,4.61022632020117,40.6119027661358
"34029722300",3916,1040,2279,26.5577119509704,58.197139938713
"34029722401",5329,1126,3484,21.1296678551323,65.3781197222743
"34029722402",3805,758,2426,19.9211563731932,63.7582128777924
"34029722500",1713,111,843,6.47985989492119,49.2119089316988
"34029722600",2896,601,1833,20.7527624309392,63.2941988950276
"34029722701",4881,1113,3018,22.8027043638599,61.8315918869084
"34029722702",4040,982,2352,24.3069306930693,58.2178217821782
"34029722800",4525,892,3036,19.7127071823204,67.0939226519337
"34029722900",5379,1319,3471,24.5212864844767,64.5287228109314
"34029723000",5941,1334,3798,22.4541323009594,63.9286315435112
"34029723100",4147,768,2676,18.5194116228599,64.5285748734025
"34029723200",6296,1409,3897,22.3792884371029,61.8964421855146
"34029723300",7285,2172,4601,29.8146877144818,63.1571722717914
"34029723400",3278,567,1914,17.2971323978035,58.3892617449664
"34029723500",2287,465,1506,20.3323130738959,65.8504591167468
"34029723600",2327,508,1449,21.8306832831972,62.2690159003008
"34029724000",3748,1171,2310,31.2433297758805,61.632870864461
"34029725001",3113,708,2075,22.7433344041118,66.6559588821073
"34029725002",5950,1486,3861,24.9747899159664,64.890756302521
"34029725100",2147,535,1245,24.9184909175594,57.9878900791802
"34029726000",1457,238,838,16.3349347975292,57.5154426904598
"34029727001",2161,175,918,8.09810273021749,42.4803331790838
"34029727002",1281,77,714,6.01092896174863,55.7377049180328
"34029728000",5302,863,3267,16.2768766503206,61.6182572614108
"34029729000",1733,305,1138,17.599538372764,65.666474321985
"34029730000",2251,430,1336,19.1026210573079,59.3513993780542
"34029731001",3089,468,1790,15.1505341534477,57.947555843315
"34029731002",3793,791,2310,20.8542051146849,60.9016609543897
"34029731101",3352,1019,1960,30.3997613365155,58.472553699284
"34029731102",6518,1651,3817,25.3298557839828,58.5609082540657
"34029731103",4510,1122,2855,24.8780487804878,63.3037694013304
"34029731201",4396,25,1236,0.56869881710646,28.1164695177434
"34029731202",4173,9,1190,0.215672178289001,28.516654684879
"34029731203",1740,24,479,1.37931034482759,27.5287356321839
"34029731204",3541,0,921,0,26.009601807399
"34029731205",3465,256,1235,7.38816738816739,35.6421356421356
"34029731206",2296,6,863,0.261324041811847,37.5871080139373
"34029732001",6365,1269,3972,19.9371563236449,62.4037706205813
"34029732002",9123,2081,5538,22.8104790090979,60.7037158829332
"34029732101",6698,1227,4038,18.3189011645267,60.2866527321588
"34029732103",2450,417,1352,17.0204081632653,55.1836734693877
"34029732104",3944,834,2233,21.1460446247464,56.6176470588235
"34029733000",8925,1254,4563,14.0504201680672,51.1260504201681
"34029734001",8071,758,2869,9.39164911411225,35.5470201957626
"34029734002",6538,1699,4149,25.9865402263689,63.4597736310798
"34029734003",7801,2331,4539,29.8807845148058,58.1848480963979
"34029735001",6967,1606,4123,23.0515286349935,59.1789866513564
"34029735002",9348,2081,5933,22.2614462986735,63.4681215233205
"34029735101",2663,535,1344,20.0901239203905,50.4693954187007
"34029735103",4122,382,2471,9.26734594856866,59.946627850558
"34029735104",3973,952,2316,23.9617417568588,58.2934809967279
"34029736001",3522,454,1810,12.8904031800114,51.3912549687677
"34029736002",1597,316,1008,19.7871008140263,63.1183469004383
"34029736101",6144,1346,3097,21.9075520833333,50.4069010416667
"34029736102",7485,1725,4368,23.0460921843687,58.3567134268537
"34029736105",3697,445,2115,12.0367865837165,57.2085474709224
"34029737000",3380,646,2112,19.112426035503,62.4852071005917
"34029738001",2061,39,858,1.89228529839884,41.6302765647744
"34029738002",1316,113,659,8.58662613981763,50.0759878419453
"34029738100",1629,92,612,5.64763658686311,37.5690607734807
"34029739000",2259,180,1106,7.96812749003984,48.9597166888004
"34029739100",1592,0,358,0,22.4874371859297
"34029980000",0,0,0,,
"34029980100",0,0,0,,
"34029990000",0,0,0,,
"34031116500",8105,1649,5155,20.3454657618754,63.6027143738433
"34031124200",7654,1603,4916,20.9432976221584,64.2278547164881
"34031124311",4686,705,3006,15.044814340589,64.1485275288092
"34031124312",4114,475,2749,11.5459406903257,66.8206125425377
"34031124321",6198,1006,3852,16.2310422717005,62.1490803484995
"34031124322",4451,794,2711,17.8386879352954,60.9076611997304
"34031124323",3115,482,2024,15.4735152487961,64.975922953451
"34031124401",7655,2044,4636,26.7015022860875,60.5617243631613
"34031124402",5116,1107,3361,21.6379984362783,65.6958561376075
"34031124500",5418,966,3583,17.8294573643411,66.1314138058324
"34031124601",4853,905,2934,18.6482588089841,60.4574490006182
"34031124602",4873,1273,2946,26.1235378616868,60.4555715165196
"34031124700",6187,1395,4114,22.5472765475998,66.494262162599
"34031124800",4734,1014,3145,21.4195183776933,66.4343050274609
"34031124900",5207,1221,3418,23.449202995967,65.6424044555406
"34031125000",7131,1432,4967,20.0813350161268,69.6536250175291
"34031125100",3777,959,2508,25.3905215779719,66.4019062748213
"34031133701",5140,1298,3385,25.2529182879377,65.8560311284047
"34031133702",3198,546,2120,17.0731707317073,66.2914321450907
"34031143200",6477,1261,4178,19.468889918172,64.5051721475992
"34031143300",5597,1104,3680,19.7248525996069,65.7495086653564
"34031143400",6728,1607,4058,23.8852556480381,60.3151010701546
"34031154001",6175,853,4253,13.8137651821862,68.8744939271255
"34031154002",8284,1635,5169,19.7368421052632,62.3973925639788
"34031163500",8446,1521,4910,18.0085247454416,58.1340279422212
"34031175200",5029,2018,2814,40.1272618810897,55.9554583416186
"34031175301",3547,1167,2235,32.9010431350437,63.0109952072174
"34031175302",4800,1696,2739,35.3333333333333,57.0625
"34031175401",5425,1635,3271,30.1382488479263,60.294930875576
"34031175402",5298,1792,3074,33.8240845602114,58.0218950547376
"34031175500",7380,2072,4665,28.0758807588076,63.2113821138211
"34031175601",2491,1175,1111,47.1698113207547,44.6005620232838
"34031175602",6881,1787,4187,25.970062490917,60.8487138497311
"34031175701",5429,1490,3278,27.4452016946031,60.3794437281267
"34031175703",4427,1312,2381,29.6363225660718,53.7836006324825
"34031175704",4225,1500,2276,35.5029585798817,53.8698224852071
"34031175801",4315,1149,2632,26.6280417149479,60.9965237543453
"34031175802",6973,2282,4271,32.7262297432956,61.2505377886132
"34031175900",3911,1324,2302,33.8532344668883,58.8596266939402
"34031180100",8117,1778,5326,21.9046445731181,65.615375138598
"34031180201",3902,1127,2427,28.8826242952332,62.198872373142
"34031180202",7216,2378,4251,32.9545454545455,58.9107538802661
"34031180300",5674,1932,3221,34.0500528727529,56.7677123722242
"34031180600",4925,1448,3166,29.4010152284264,64.2842639593909
"34031180700",2706,794,1662,29.3422025129342,61.4190687361419
"34031180800",3216,972,1801,30.2238805970149,56.0012437810945
"34031180900",3922,1226,2371,31.2595614482407,60.4538500764916
"34031181000",4586,1209,2920,26.362843436546,63.6720453554296
"34031181100",6861,1969,4084,28.6984404605743,59.5248506048681
"34031181200",4817,1490,2942,30.9321154245381,61.0753581067054
"34031181300",5056,1427,2873,28.2238924050633,56.8235759493671
"34031181400",2936,768,1779,26.158038147139,60.5926430517711
"34031181500",3248,1117,1944,34.39039408867,59.8522167487685
"34031181702",2572,491,1920,19.0902021772939,74.6500777604977
"34031181800",3004,601,2126,20.0066577896139,70.7723035952064
"34031181900",4475,845,3222,18.8826815642458,72
"34031182000",1698,781,827,45.9952885747939,48.7043580683157
"34031182100",3451,828,2164,23.9930454940597,62.7064618951029
"34031182200",3291,926,2092,28.1373442722577,63.5673047705865
"34031182301",1477,495,881,33.5138794854435,59.6479350033852
"34031182302",5863,1850,3531,31.5538120416169,60.2251407129456
"34031182400",4955,1312,3094,26.4783047426842,62.4419778002018
"34031182500",7594,1465,5118,19.2915459573347,67.3953120884909
"34031182600",5093,929,3495,18.240722560377,68.6236010210092
"34031182700",6792,1652,4417,24.3227326266196,65.0323910482921
"34031182800",3768,900,2045,23.8853503184713,54.2728237791932
"34031182900",2211,717,1400,32.4287652645862,63.3197648123021
"34031183000",7161,1921,4284,26.8258623097333,59.8240469208211
"34031183101",3006,549,2152,18.2634730538922,71.5901530272788
"34031183102",4988,1508,2932,30.2325581395349,58.7810745789896
"34031183200",2864,504,1808,17.5977653631285,63.1284916201117
"34031196401",4145,957,2659,23.0880579010856,64.1495778045838
"34031196402",6904,1236,4742,17.9026651216686,68.6848203939745
"34031203600",5861,1744,3598,29.7560143320252,61.3888414946255
"34031216701",6655,1632,3893,24.5229151014275,58.4973703981968
"34031216702",5621,1321,3384,23.5011563778687,60.2028108877424
"34031223801",2799,548,1782,19.5784208645945,63.6655948553055
"34031223802",7795,1377,4763,17.6651699807569,61.1032713277742
"34031223900",234,0,207,0,88.4615384615385
"34031236601",4681,1031,2814,22.0252082888272,60.1153599658193
"34031236602",7008,1246,3979,17.7796803652968,56.7779680365297
"34031246001",6321,811,4455,12.8302483784211,70.4793545325107
"34031246002",3112,440,1802,14.1388174807198,57.9048843187661
"34031246003",5581,1268,3293,22.7199426626053,59.0037627665293
"34031246101",6669,1327,4075,19.8980356875094,61.1036137351927
"34031246102",2999,519,2049,17.3057685895298,68.322774258086
"34031246103",6245,1268,3757,20.3042433947158,60.160128102482
"34031246104",3097,539,1724,17.403939296093,55.6667742977075
"34031246201",6198,1509,3455,24.3465634075508,55.7437883188125
"34031246202",5061,1334,2825,26.3584271883027,55.8190081011658
"34031246203",3961,789,2488,19.9192123201212,62.8124211057814
"34031246300",4946,1124,3198,22.7254346947028,64.6583097452487
"34031256801",5664,1359,3772,23.9936440677966,66.5960451977401
"34031256802",3574,515,2523,14.4096250699496,70.5931729155008
"34031256803",5129,967,2793,18.8535776954572,54.4550594657828
"34031256804",6760,1447,4318,21.405325443787,63.8757396449704
"34031256805",5282,1367,3224,25.8803483528966,61.037485800833
"34031264101",5964,1576,3609,26.4252179745137,60.513078470825
"34031264102",6525,1097,3744,16.8122605363985,57.3793103448276
"34031264200",4355,1510,2525,34.6727898966705,57.9793340987371
"34033020100",1727,390,1053,22.5825130283729,60.9727851766068
"34033020200",2057,522,1327,25.376762275158,64.5114244044725
"34033020300",2790,733,1791,26.2724014336918,64.1935483870968
"34033020400",2785,388,1890,13.9317773788151,67.8635547576302
"34033020500",2517,518,1434,20.580055621772,56.9725864123957
"34033020600",2485,505,1449,20.3219315895372,58.3098591549296
"34033020700",4030,756,2367,18.7593052109181,58.7344913151365
"34033020800",3473,761,2154,21.9118917362511,62.0213072271811
"34033020900",3381,702,1990,20.7630878438332,58.8583259390713
"34033021000",1445,370,866,25.6055363321799,59.9307958477509
"34033021101",4808,1000,3106,20.7986688851913,64.6006655574043
"34033021102",4132,810,2669,19.6030977734753,64.593417231365
"34033021201",3261,802,1916,24.5936829193499,58.754983134008
"34033021202",2365,519,1379,21.9450317124736,58.3086680761099
"34033021300",1851,256,1262,13.8303619665046,68.1793625067531
"34033021400",3293,639,1942,19.4047980564835,58.9735803218949
"34033021500",1946,469,1154,24.1007194244604,59.3011305241521
"34033021600",5467,1269,3142,23.2119992683373,57.4721053594293
"34033021700",1937,281,1261,14.5069695405266,65.1006711409396
"34033021900",1585,473,831,29.8422712933754,52.4290220820189
"34033022000",1927,614,1134,31.8629994810586,58.8479501816295
"34033022100",1299,439,622,33.7952270977675,47.88298691301
"34033022201",1715,366,1009,21.3411078717201,58.8338192419825
"34033022202",1060,223,601,21.0377358490566,56.6981132075472
"34033990000",0,0,0,,
"34035050100",3034,705,1802,23.2366512854318,59.3935398813448
"34035050200",2868,854,1830,29.7768479776848,63.8075313807531
"34035050300",3567,672,2365,18.8393608074012,66.3022147462854
"34035050400",2652,422,1908,15.9125188536953,71.9457013574661
"34035050500",3896,780,2489,20.0205338809035,63.8860369609856
"34035050600",3901,739,2609,18.9438605485773,66.8802871058703
"34035050701",4271,1052,2708,24.6312339030672,63.4043549520019
"34035050703",4959,1196,2949,24.1177656785642,59.4676346037508
"34035050704",6659,1622,4382,24.3580117134705,65.8056765280072
"34035050801",4008,1012,2299,25.249500998004,57.3602794411178
"34035050802",4443,1026,2552,23.0925050641458,57.4386675669593
"34035050901",4599,902,2593,19.6129593389867,56.3818221352468
"34035050902",3738,825,2230,22.0706260032103,59.6575708935259
"34035050903",5204,1245,3207,23.923904688701,61.6256725595696
"34035051000",6845,1415,4303,20.6720233747261,62.863403944485
"34035051100",3082,797,2093,25.8598312783907,67.910447761194
"34035051200",5267,1146,3662,21.7581165749003,69.5272451110689
"34035051300",1979,405,1243,20.4648812531582,62.8094997473471
"34035051400",3856,826,2303,21.4211618257261,59.7251037344398
"34035051500",3299,740,2222,22.4310397090027,67.3537435586541
"34035051600",3128,732,1893,23.4015345268542,60.5179028132992
"34035051700",4988,1420,3222,28.4683239775461,64.5950280673617
"34035051800",4054,916,2715,22.5949679329058,66.9708929452393
"34035051900",3503,792,2187,22.6091921210391,62.4322009705966
"34035052001",4549,1075,3008,23.6315673774456,66.1244229500989
"34035052002",4546,759,3469,16.6959964804223,76.3088429388473
"34035052100",7158,1621,4446,22.6459905001397,62.1123218776195
"34035052201",5296,1073,3266,20.2605740181269,61.6691842900302
"34035052203",5501,1312,3118,23.8502090528995,56.6806035266315
"34035052204",4986,1227,2955,24.6089049338147,59.265944645006
"34035052300",6034,1407,3291,23.3178654292343,54.5409347033477
"34035052400",5605,1371,3193,24.4603033006244,56.9669937555754
"34035052601",9375,2652,5507,28.288,58.7413333333333
"34035052603",4201,796,2552,18.9478695548679,60.7474410854558
"34035052700",7698,1969,4761,25.5780722265524,61.8472330475448
"34035052800",2566,800,1369,31.1769290724864,53.3515198752923
"34035052901",860,177,520,20.5813953488372,60.4651162790698
"34035052903",6058,848,4207,13.9980191482337,69.4453615054474
"34035052904",2054,417,1217,20.3018500486855,59.2502434274586
"34035053000",4550,1082,2960,23.7802197802198,65.0549450549451
"34035053102",4132,731,2966,17.6911907066796,71.7812197483059
"34035053103",5747,1250,3770,21.7504785105272,65.5994431877501
"34035053105",7206,1460,4631,20.2608936996947,64.2658895364974
"34035053200",6342,1150,4412,18.1330810469883,69.5679596341848
"34035053300",5216,1517,3172,29.0835889570552,60.8128834355828
"34035053402",6873,1348,4494,19.6129783209661,65.3862941946748
"34035053403",4589,853,3303,18.5879276530835,71.9764654608847
"34035053404",10910,2488,7397,22.8047662694775,67.8001833180568
"34035053501",4675,615,2491,13.1550802139037,53.283422459893
"34035053602",6232,1491,3782,23.9249037227214,60.6867779204108
"34035053603",4834,1116,3061,23.0864708316094,63.3223003723624
"34035053604",3438,643,2281,18.7027341477603,66.3467132053519
"34035053703",3916,803,2547,20.5056179775281,65.0408580183861
"34035053704",2927,693,1922,23.6761188930646,65.6645029039973
"34035053705",6126,1198,4037,19.5559908586353,65.8994449885733
"34035053706",5104,1350,3372,26.4498432601881,66.0658307210031
"34035053707",3739,842,2371,22.5193902112864,63.4126771864135
"34035053801",500,151,269,30.2,53.8
"34035053803",8394,2219,5137,26.4355492018108,61.1984751012628
"34035053804",5627,1334,3708,23.7071263550738,65.8965701084059
"34035053805",3564,705,2148,19.7811447811448,60.2693602693603
"34035053901",598,138,332,23.0769230769231,55.5183946488294
"34035053904",3554,983,2176,27.6589758019133,61.2267867191896
"34035053905",6596,1770,4203,26.8344451182535,63.7204366282595
"34035054100",7933,2317,4648,29.2071095424177,58.5906970881129
"34035054201",7226,1796,4114,24.8546913921949,56.9332964295599
"34035054202",5579,1570,3299,28.1412439505288,59.1324610145187
"34035054300",9762,1226,5015,12.5589018643721,51.3726695349314
"34037371000",3716,719,2353,19.3487621097955,63.3207750269107
"34037371100",3950,860,2409,21.7721518987342,60.9873417721519
"34037371200",1854,304,1317,16.3969795037756,71.0355987055016
"34037371300",3426,633,2252,18.476357267951,65.7326328079393
"34037371400",2869,609,1847,21.2269083304287,64.3778319972116
"34037371502",4909,840,3422,17.1114279894072,69.7086983092279
"34037371503",2885,608,1974,21.0745233968804,68.42287694974
"34037371600",2911,467,2148,16.0425970456888,73.7890759189282
"34037371700",5369,1239,3271,23.0769230769231,60.9238219407711
"34037371800",7036,1511,4209,21.4752700397953,59.8209209778283
"34037371900",1931,351,1193,18.1771103055412,61.7814603832211
"34037372000",2972,500,1957,16.8236877523553,65.8479138627187
"34037372100",1944,303,1200,15.5864197530864,61.7283950617284
"34037372200",2164,376,1405,17.3752310536044,64.9260628465804
"34037372300",4093,892,2376,21.7933056437821,58.0503298314195
"34037372400",2390,468,1488,19.581589958159,62.2594142259414
"34037372500",3129,715,1956,22.8507510386705,62.5119846596357
"34037372600",4757,851,2879,17.8894261088922,60.5213369770864
"34037372700",3152,625,2042,19.8286802030457,64.7842639593909
